"","title","artist","top_peak","streak","entries","avgpos","sdpos","artist_clean","danceability","energy","song_key","loudness","song_mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","len","cat"
"651","Craving You","Thomas Rhett Featuring Maren Morris",39,20,7,60.75,17.0133781469532,"Thomas Rhett",0.613,0.839,9,-3.799,"0",-3.34670919637809,-7.0655793641757,0,-1.07587280169862,0.526,104.975,223627,"4",12,"long"
"652","Crazy Story 2.0","King Von Featuring Lil Durk",81,1,7,81,0,"King Von",0.844,0.641,8,-4.893,"0",-1.01335244471729,-4.26869794936688,3.27e-06,-1.2413285908697,0.213,156.928,194980,"4",8,"short"
"653","Creature","Pop Smoke Featuring Swae Lee",57,1,7,57,0,"Pop Smoke",0.794,0.717,7,-5.73,"1",-1.38230233985035,-2.97397078177248,0,-1.63475572041839,0.372,141.881,202816,"4",9,"short"
"654","Crew","GoldLink Featuring Brent Faiyaz & Shy Glizzy",45,21,7,59.4761904761905,17.9807101103671,"GoldLink",0.728,0.607,1,-8.417,"0",-2.02495335639577,-2.01740615076038,0,-2.44876760317213,0.445,129.938,176702,"4",8,"long"
"655","Criminal","Natti Natasha x Ozuna",95,3,7,97.3333333333333,1.74164673034842,"Natti Natasha",0.814,0.813,2,-3.023,"0",-2.88061946645349,-3.50655789731998,9.33e-05,-1.36649173382371,0.839,79.997,232550,"4",13,"medium"
"656","Crocodile Teeth","Nicki Minaj & Skillibeng",100,1,7,100,0,"Nicki Minaj",0.594,0.644,1,-7.458,"0",-1.19732826160727,-1.95899538860397,0.000242,-1.41469383564159,0.221,107.101,166699,"4",11,"short"
"657","Cross Me","Ed Sheeran Featuring Chance The Rapper & PnB Rock",25,10,7,45.5,14.0018114770083,"Ed Sheeran",0.746,0.787,4,-6.373,"1",-2.12026353620009,-1.54177926396029,0,-2.70455631184795,0.607,95.005,206187,"4",10,"medium"
"658","Cross Roads","YoungBoy Never Broke Again",76,1,7,76,0,"YoungBoy Never Broke Again",0.714,0.722,0,-5.685,"1",-2.9224818118144,-2.61046987276335,0,-2.17155683058764,0.439,143.019,168046,"4",26,"short"
"659","Crown","Kendrick Lamar",41,1,4,41,0,"Kendrick Lamar",0.355,0.245,1,-13.475,"0",-3.32980738557548,-0.221894331913778,9.11e-05,-2.18925640768704,0.162,173.329,264299,"4",14,"short"
"660","Cruel Summer","Taylor Swift",29,2,7,50,21.7927299098364,"Taylor Swift",0.552,0.702,9,-5.707,"1",-1.85150947363383,-2.14558134418438,2.06e-05,-2.25379492882461,0.564,169.994,178427,"4",12,"medium"
"661","Crush A Lot","Lil Baby",82,1,7,82,0,"Lil Baby",0.92,0.458,5,-5.643,"0",-1.1551826401565,-4.06867681547352,0,-2.23492644452023,0.403,132.992,159755,"4",8,"short"
"662","Crushed Up","Future",43,5,7,63.2,19.9068418625652,"Future",0.781,0.597,10,-6.794,"0",-1.46967597005894,-3.18206185174548,0,-1.88387475813586,0.544,158.043,149949,"4",6,"medium"
"663","Cry Baby","Megan Thee Stallion Featuring DaBaby",28,20,7,50.3,13.9679489232422,"Megan Thee Stallion",0.957,0.437,11,-7.882,"1",-1.02443289049386,-5.51647337635121,0,-1.51868354916564,0.616,130.058,137984,"4",19,"long"
"664","Cry No More","G Herbo Featuring Polo G & Lil Tjay",81,1,7,81,0,"G Herbo",0.74,0.611,7,-7.312,"1",-1.86433016206289,-1.48280526150073,0,-2.31162583764619,0.534,129.947,221816,"4",7,"short"
"665","Cry Pretty","Carrie Underwood",48,12,7,84.8333333333333,12.1613978799139,"Carrie Underwood",0.374,0.742,6,-3.36,"1",-3.14191478373207,-5.2648825904618,0,-2.20727491318972,0.21,139.953,247320,"3",16,"medium"
"666","Cry Your Heart Out","Adele",44,1,7,44,0,"Adele",0.756,0.713,7,-6.917,"1",-2.28278246569787,-0.648173814917214,3.35e-06,-1.39432653281715,0.59,125.064,255278,"4",5,"short"
"667","Crying In The Club","Camila Cabello",47,9,7,57.7777777777778,8.51079853810865,"Camila Cabello",0.334,0.617,6,-5.834,"0",-0.959720289801491,-1.09661428600544,0,-1.81400507817537,0.603,85.227,216391,"4",14,"medium"
"668","CRZY","Kehlani",85,5,7,90.2,3.92428337406972,"Kehlani",0.827,0.702,6,-7.264,"1",-1.32050662058189,-1.48722027970985,5.04e-05,-1.84516024595517,0.694,130.02,191720,"4",7,"medium"
"669","Cuban Links","Rod Wave & Kevin Gates",92,3,7,95.3333333333333,2.93825344947187,"Rod Wave",0.694,0.652,5,-8.751,"1",-1.21739582465808,-1.39432653281715,0,-3.53016776295912,0.759,87.966,192183,"4",8,"medium"
"670","Cuddle My Wrist","Future",71,1,7,71,0,"Future",0.903,0.503,11,-9.188,"0",-1.09362474715707,-2.59829933714309,2.09e-05,-2.07944154167984,0.203,125,181894,"4",6,"short"
"671","Cudi Montage","KIDS SEE GHOSTS",69,1,7,69,0,"KIDS SEE GHOSTS",0.729,0.504,8,-6.784,"0",-3.43889924884617,-0.913793851675568,1.44e-06,-2.1119647333854,0.305,110.011,197001,"4",15,"short"
"672","Culture","Migos Featuring DJ Khaled",93,1,7,93,0,"Migos",0.825,0.7,11,-5.099,"0",-1.41469383564159,-3.27280416689376,0,-1.97328134585145,0.317,132.994,153558,"4",5,"short"
"673","Curve","Gucci Mane Featuring The Weeknd",67,3,7,76.6666666666667,11.2353608457109,"Gucci Mane",0.76,0.476,8,-8.103,"1",-1.42295834549148,-1.22417551164346,0,-2.30258509299405,0.354,147.01,161990,"4",10,"medium"
"674","Cut It","O.T. Genasis Featuring Young Dolph",35,20,7,52.8333333333333,18.028195003526,"O.T. Genasis",0.875,0.673,7,-4.184,"1",-2.37300755729059,-2.00248050054371,0,-1.23100147671386,0.231,130,222600,"4",12,"long"
"675","D4L","Future, Drake & Young Thug",19,2,7,48,30.0947222564407,"Future",0.718,0.706,1,-5.709,"1",-2.81341071676004,-4.35831010805657,0,-1.04412410338404,0.815,170.004,189176,"4",6,"medium"
"676","Daddy","Blueface & Rich The Kid",78,4,7,90,7.78888096369861,"Blueface",0.869,0.59,11,-8.214,"1",-1.35867919408692,-2.65926003693278,0,-1.44392347395653,0.479,107.934,151147,"4",8,"medium"
"677","Daechwita","Agust D",76,1,7,76,0,"Agust D",0.65,0.827,8,-4.014,"1",-2.81507877386073,-3.77661836842194,0,-2.1119647333854,0.223,144.995,225668,"4",7,"short"
"678","Daisies","Katy Perry",40,7,7,70.8571428571429,13.1782649338472,"Katy Perry",0.639,0.546,1,-5.382,"1",-3.20152718653359,-2.48051630148671,0,-2.10373423424888,0.149,122.179,173124,"4",10,"medium"
"679","Dakiti","Bad Bunny & Jhay Cortez",5,28,7,22.1071428571429,9.14295301002853,"Bad Bunny",0.731,0.573,4,-10.059,"0",-2.91139112512024,-0.913793851675568,5.22e-05,-2.1803674602698,0.145,109.928,205090,"4",9,"long"
"680","Damage","H.E.R.",44,20,7,59.2,12.0539554390506,"H.E.R.",0.646,0.696,1,-6.505,"1",-2.7333680090865,-2.1803674602698,0,-2.16282315061889,0.18,81.336,223415,"4",6,"long"
"681","Damaged","Kid Cudi",91,1,7,91,0,"Kid Cudi",0.625,0.581,8,-7.1,"1",-3.45459815838927,-0.592397277459802,0.00111,-1.3704210119636,0.267,142.04,150853,"4",8,"short"
"682","Dame Tu Cosita","Pitbull x El Chombo x Karol G Featuring Cutty Ranks",36,9,7,64.8888888888889,17.0370669055891,"Pitbull",0.891,0.926,2,-5.271,"1",-1.86433016206289,-3.36679595494482,0,-1.2801341652915,0.693,110.021,152000,"4",7,"medium"
"683","Damn Strait","Scotty McCreery",62,7,7,75.8478260869565,9.5544460652372,"Scotty McCreery",0.523,0.64,4,-6.15,"1",-3.52336501563636,-2.97201574693668,5.52e-05,-2.69562768110365,0.48,144.022,230227,"4",15,"medium"
"684","Dance Monkey","Tones And I",4,36,7,25.2222222222222,21.4345622857267,"Tones And I",0.824,0.588,6,-6.4,"0",-2.3816283003345,-0.368169323364468,0.000104,-1.90380897303668,0.513,98.027,209438,"4",11,"long"
"685","Dancing On My Own","Calum Scott",93,2,7,93.5,0.518874521662771,"Calum Scott",0.681,0.174,1,-8.745,"1",-3.45776773315055,-0.177931208492662,3.35e-05,-2.31973125182902,0.231,112.672,260285,"4",11,"medium"
"686","Dancing With A Stranger","Sam Smith & Normani",7,45,7,22.1777777777778,10.8293133158633,"Sam Smith",0.741,0.52,8,-7.513,"1",-2.72417958303209,-0.798507696217772,1.97e-06,-1.50507789710986,0.347,102.998,171030,"4",9,"long"
"687","Dancing With The Devil","Demi Lovato",56,2,7,77,21.7927299098364,"Demi Lovato",0.392,0.642,0,-5.813,"0",-3.14423228187243,-1.3130438993803,0,-2.20727491318972,0.129,75.279,243992,"4",11,"medium"
"688","Danger","Migos & Marshmello",82,1,7,82,0,"Migos",0.814,0.743,9,-2.968,"1",-1.83885107676191,-1.88387475813586,0,-1.81400507817537,0.367,107.996,214587,"4",5,"short"
"689","Dangerous","Meek Mill Featuring Jeremih & PnB Rock",31,20,7,66.6,16.3477497186405,"Meek Mill",0.734,0.493,0,-7.528,"1",-1.17765549600856,-3.06401111430729,0,-3.04282388108784,0.562,86.043,233750,"4",9,"long"
"690","Dangerous","Morgan Wallen",62,4,7,87.5,15.4692047725892,"Morgan Wallen",0.635,0.772,7,-4.825,"1",-3.57912859015482,-1.53247687129797,0,-1.25526609871349,0.948,119.017,147893,"4",13,"medium"
"691","Dangerous Woman","Ariana Grande",8,21,7,18.4166666666667,9.59640084046665,"Ariana Grande",0.664,0.602,4,-5.369,"0",-3.18931702262666,-2.93935194011788,0,-1.03282454813011,0.289,134.049,235947,"3",13,"long"
"692","Danny Phantom","Trippie Redd Featuring XXXTENTACION",92,1,7,92,0,"Trippie Redd",0.634,0.804,11,-6.688,"0",-0.740238788093796,-1.82015894374975,0,-1.04696905551627,0.809,147.259,136377,"4",12,"short"
"693","Dark Knight Dummo","Trippie Redd Featuring Travis Scott",72,7,7,89.7391304347826,10.1837229224084,"Trippie Redd",0.28,0.821,8,-2.864,"0",-2.1982250776698,-1.78976146656538,0,-1.97328134585145,0.254,181.444,256163,"3",12,"medium"
"694","Dark Necessities","Red Hot Chili Peppers",67,2,7,83.5,17.1228592148714,"Red Hot Chili Peppers",0.7,0.742,5,-6.777,"0",-2.63666020501554,-2.62831523308336,0.0199,-2.20727491318972,0.197,91.959,302000,"4",21,"medium"
"695","Dark Queen","Lil Uzi Vert",91,2,7,91.5,0.518874521662771,"Lil Uzi Vert",0.747,0.606,4,-5.286,"1",-1.76026080216868,-1.50507789710986,0,-1.26940060964839,0.2,155.055,173419,"4",12,"medium"
"696","Dark Side Of The Moon","Lil Wayne Featuring Nicki Minaj",26,1,7,26,0,"Lil Wayne",0.603,0.457,11,-5.384,"1",-1.21402314017944,-0.642454066244427,0,-2.40240542827626,0.455,73.724,242972,"4",9,"short"
"697","Darkness","Eminem",28,2,7,59.5,32.6890948647546,"Eminem",0.671,0.623,2,-7.161,"1",-1.17765549600856,-4.60717218865876,7.55e-06,-0.441610554744518,0.195,75.055,337147,"4",6,"medium"
"698","Darlin' Don't Go","Sundance Head",67,1,7,67,0,"Sundance Head",0.683,0.324,4,-9.735,"1",-3.40822199659912,-1.58963528513792,0.000129,-2.20727491318972,0.324,117.746,263013,"3",13,"short"
"699","Dat Right There","Summer Walker, Pharrell Williams & The Neptunes",77,1,7,77,0,"Summer Walker",0.861,0.634,9,-6.634,"1",-3.23653076010692,-0.631111789640493,0.000951,-2.55232932610543,0.868,106.996,190000,"4",13,"short"
"700","Dawn FM","The Weeknd",65,1,7,65,0,"The Weeknd",0.28,0.478,9,-8.755,"0",-3.29683736633791,-0.39452516806983,5.85e-05,-0.727738625329564,0.0807,111.65,96240,"4",10,"short"
"701","Daylight","Taylor Swift",89,1,7,89,0,"Taylor Swift",0.557,0.496,0,-9.602,"1",-2.87706074383649,-0.213193220461042,0.000173,-2.56135582195141,0.265,149.983,293453,"4",12,"short"
"702","Days In The East","Drake",95,1,7,95,0,"Drake",0.733,0.361,1,-11.129,"1",-2.00248050054371,-1.05555279920766,0.000285,-2.36233509739982,0.0361,94.902,353698,"4",5,"short"
"703","Daywalker!","Machine Gun Kelly & CORPSE",88,1,7,88,0,"Machine Gun Kelly",0.632,0.922,7,-2.173,"1",-2.53325691072905,-5.18856650258892,1.81e-05,-2.37838680641033,0.497,88.972,137747,"4",17,"short"
"704","DDU-DU DDU-DU","BLACKPINK",55,1,7,55,0,"BLACKPINK",0.668,0.828,4,-5.034,"0",-2.60504245102798,-3.32423634052603,0,-2.37300755729059,0.393,140.042,211350,"4",9,"short"
"705","De Museo","Bad Bunny",94,1,7,94,0,"Bad Bunny",0.592,0.494,4,-10.618,"0",-2.59427518684337,-1.43969513784701,0,-2.04022082852655,0.231,132.037,209771,"4",9,"short"
"706","De Una Vez","Selena Gomez",92,1,7,92,0,"Selena Gomez",0.659,0.479,11,-6.79,"0",-1.6094379124341,-1.88387475813586,0.0025,-1.31676829847128,0.0395,163.882,155956,"4",12,"short"
"707","Dead Right Now","Lil Nas X",72,1,7,72,0,"Lil Nas X",0.685,0.717,0,-6.456,"0",-3.19174715747995,-2.29263476214088,1.87e-05,-1.32425897020044,0.549,127.963,221203,"4",9,"short"
"708","Dead Trollz","YoungBoy Never Broke Again",72,1,7,72,0,"YoungBoy Never Broke Again",0.524,0.832,6,-4.351,"1",-0.752897184965719,-2.9798589243977,0,-0.45886588483528,0.761,111.142,209528,"5",26,"short"
"709","Dear Hate","Maren Morris Featuring Vince Gill",91,1,7,91,0,"Maren Morris",0.526,0.412,9,-9.292,"1",-3.2570970376884,-0.218156009803171,0,-2.14558134418438,0.289,79.732,220387,"4",12,"short"
"710","Death","Trippie Redd Featuring DaBaby",59,7,7,76,13.7477270848675,"Trippie Redd",0.802,0.82,10,-5.969,"0",-1.9241486572738,-2.84903789440319,0,-1.90380897303668,0.613,164.005,172196,"4",12,"medium"
"711","Death Ain't Easy","Lil Durk",93,1,7,93,0,"Lil Durk",0.765,0.547,1,-9.959,"1",-1.08175517160169,-3.15825120305177,0,-2.13707065451647,0.531,90.024,192052,"4",8,"short"
"712","Death Bed","Powfu Featuring beabadoobee",23,26,7,31.9230769230769,11.2522368744678,"Powfu",0.726,0.431,8,-8.765,"0",-2.00248050054371,-0.313341819232359,0,-0.362405618647717,0.348,144.026,173333,"4",5,"long"
"713","Death By A Thousand Cuts","Taylor Swift",67,1,7,67,0,"Taylor Swift",0.712,0.732,4,-6.754,"1",-2.76620911527574,-0.789658080940789,0,-1.14256417619729,0.313,94.071,198533,"4",12,"short"
"714","Death Of A Bachelor","Panic! At The Disco",92,1,7,92,0,"Panic! At The Disco",0.462,0.538,0,-5.527,"1",-2.83021783507642,-4.29035944614806,0,-0.84629836005412,0.405,139.256,203507,"4",19,"short"
"715","Deck The Halls","Nat King Cole",43,3,7,45.3333333333333,1.74164673034842,"Nat King Cole",0.684,0.437,9,-10.522,"1",-3.01389624418166,-0.298406035814757,1.58e-05,-1.4961092271271,0.964,107.607,68760,"4",13,"medium"
"716","Dedicate","Lil Wayne",14,2,7,46,33.2079693864173,"Lil Wayne",0.879,0.662,2,-6.162,"1",-1.17441400208439,-3.41124771751566,0,-0.334075112021491,0.724,117.975,189909,"4",9,"medium"
"717","Dedication","Nipsey Hussle Featuring Kendrick Lamar",93,2,7,95,2.07549808665108,"Nipsey Hussle",0.512,0.734,8,-5.448,"0",-0.825536368605691,-0.841647188878389,0,-1.48722027970985,0.168,93.995,245813,"4",13,"medium"
"718","Deep End","Lil Baby",97,1,7,97,0,"Lil Baby",0.658,0.535,11,-8.197,"1",-0.663588378318401,-1.35867919408692,0,-2.32176791241082,0.395,150.055,174662,"4",8,"short"
"719","Deep End Freestyle","Sleepy Hallow",80,2,7,87,7.26424330327879,"Sleepy Hallow",0.868,0.479,4,-6.687,"0",-0.809680996815897,-0.352398387171472,0,-2.28278246569787,0.776,133.928,115200,"4",13,"medium"
"720","Deep Pockets","Drake",32,1,7,32,0,"Drake",0.473,0.824,7,-3.68,"0",-1.81400507817537,-0.729811164931537,0,-0.502526820951296,0.374,77.888,222929,"4",5,"short"
"721","Deep Reverence","Big Sean Featuring Nipsey Hussle",82,1,7,82,0,"Big Sean",0.631,0.848,9,-4.839,"0",-1.17118298150295,-1.98050159382493,0,-0.970219073899711,0.265,91.879,231352,"4",8,"short"
"722","Deja Vu","J. Cole",7,20,7,56.9,19.765641288346,"J. Cole",0.657,0.421,9,-11.378,"1",-0.886731929632611,-1.04412410338404,0.000218,-1.67664666212755,0.181,174.063,264747,"4",7,"long"
"723","Deja Vu","Lauren Duski",43,1,7,43,0,"Lauren Duski",0.433,0.337,2,-6.386,"1",-3.26230538279554,-0.369615455214467,0,-2.43840481613658,0.243,71.569,187824,"4",12,"short"
"724","Deja Vu","Olivia Rodrigo",3,29,7,15.9655172413793,10.9229431125974,"Olivia Rodrigo",0.442,0.612,2,-7.222,"1",-2.18925640768704,-0.53785429615391,5.7e-06,-0.994252273343867,0.178,180.917,215507,"4",14,"long"
"725","Deja Vu","Post Malone Featuring Justin Bieber",75,2,7,76,1.03774904332554,"Post Malone",0.62,0.69,7,-6.508,"1",-3.00983119793349,-2.37408109469912,0,-2.03255795578099,0.331,133.935,234213,"4",11,"medium"
"726","Delicate","Taylor Swift",12,35,7,34.5714285714286,16.3504148440879,"Taylor Swift",0.75,0.404,9,-10.178,"0",-2.68531071413272,-1.53247687129797,0.000357,-2.39579747471622,0.0499,95.045,232253,"4",12,"long"
"727","Demeanor","Pop Smoke Featuring Dua Lipa",86,1,7,86,0,"Pop Smoke",0.675,0.608,3,-6.934,"0",-2.2730262907525,-1.09064411901893,0,-2.20727491318972,0.728,99.865,184800,"4",9,"short"
"728","Demon","Lil Wayne",81,1,7,81,0,"Lil Wayne",0.754,0.615,4,-5.346,"0",-1.76609172247948,-1.29098418131557,0,-2.04022082852655,0.349,140.036,214314,"4",9,"short"
"729","Demon High","Lil Uzi Vert",61,1,7,61,0,"Lil Uzi Vert",0.75,0.543,5,-10.672,"0",-1.72036947314138,-1.03563748950672,0,-0.869884359059999,0.652,150.066,197418,"4",12,"short"
"730","Demon Time","Trippie Redd Featuring Ski Mask The Slump God",94,1,7,94,0,"Trippie Redd",0.718,0.684,11,-5.16,"0",-1.39432653281715,-4.00633368489939,0,-1.45671682541644,0.856,146.084,159452,"4",12,"short"
"731","Demons","Drake Featuring Fivio Foreign & Sosa Geek",34,2,7,66.5,33.7268439080801,"Drake",0.543,0.766,0,-3.387,"0",-1.0700248318162,-0.860383099935859,0,-1.86433016206289,0.729,106.869,204805,"3",5,"medium"
"732","Demons And Angels","A Boogie Wit da Hoodie Featuring Juice WRLD",90,3,7,93,2.21359436211787,"A Boogie Wit da Hoodie",0.81,0.55,2,-7.46,"0",-1.77195684193188,-4.47414192358169,5.69e-06,-2.23492644452023,0.183,76.503,214593,"4",22,"medium"
"733","Depression & Obsession","XXXTENTACION",91,1,7,91,0,"XXXTENTACION",0.769,0.156,11,-10.7,"0",-3.35240721749272,-0.536143431750281,0.015,-2.28278246569787,0.527,105.95,144733,"4",12,"short"
"734","Deserve You","Justin Bieber",76,1,7,76,0,"Justin Bieber",0.677,0.633,7,-7.831,"1",-2.56265199841285,-3.46094738606793,0,-2.18925640768704,0.409,89.934,187239,"4",13,"short"
"735","Desesperados","Rauw Alejandro & Chencho Corleone",91,4,7,95.75,3.16958929457687,"Rauw Alejandro",0.869,0.694,1,-3.35,"0",-2.54720767598538,-1.03282454813011,0.00125,-2.43269377834107,0.511,90.02,224997,"4",14,"medium"
"736","Desires","Drake Featuring Future",27,2,7,56,30.0947222564407,"Drake",0.812,0.506,5,-7.706,"0",-2.15416508787577,-1.26940060964839,0,-1.1239300966524,0.554,145.074,237946,"4",5,"medium"
"737","Despacito","Luis Fonsi & Daddy Yankee Featuring Justin Bieber",1,52,7,21.8711484593838,23.9314372264242,"Luis Fonsi",0.655,0.797,2,-4.787,"1",-1.8773173575897,-1.6194882482876,0,-2.70306265959117,0.839,177.928,229360,"4",10,"long"
"738","Desperate Man","Eric Church",68,15,7,89.2666666666667,8.29766726564051,"Eric Church",0.711,0.796,10,-5.87,"1",-3.37845789469267,-2.63666020501554,0.0045,-1.33941077522104,0.901,109.991,208733,"4",11,"long"
"739","Despues de La Playa","Bad Bunny",6,2,7,13.2727272727273,10.0904995821903,"Bad Bunny",0.564,0.903,5,-3.221,"1",-1.18090753139494,-1.03282454813011,0,-1.74296930505862,0.607,78.293,230400,"4",9,"medium"
"740","Dessert","Dawin",68,11,0,83.4923076923077,11.4032932152886,"Dawin",0.866,0.731,6,-5.226,"1",-3.20152718653359,-2.5307411861318,0,-3.21388828335716,0.765,97.03,210893,"4",5,"medium"
"741","DHL","Frank Ocean",98,1,7,98,0,"Frank Ocean",0.819,0.458,4,-10.223,"0",-1.78976146656538,-0.541284831250699,0.173,-2.05572501506252,0.232,122.981,268893,"4",11,"short"
"742","Diamond Teeth Samurai","YoungBoy Never Broke Again",59,5,7,79.6,16.3800452488063,"YoungBoy Never Broke Again",0.799,0.659,10,-5.593,"0",-1.30195321268614,-5.40145812546755,0,-2.04022082852655,0.256,177.957,162488,"4",26,"medium"
"743","Diamonds","Sam Smith",39,20,7,54.8,10.138749656852,"Sam Smith",0.653,0.667,10,-6.764,"0",-3.1629681929299,-1.87080267656851,0,-2.23492644452023,0.556,104.181,213869,"4",9,"long"
"744","Diamonds","YoungBoy Never Broke Again",86,1,7,86,0,"YoungBoy Never Broke Again",0.651,0.788,8,-4.561,"0",-1.37436579025462,-2.16282315061889,0,-2.43269377834107,0.589,93.364,184932,"4",26,"short"
"745","Diamonds Dancing","Young Thug & Gunna Featuring Travis Scott",46,1,7,46,0,"Young Thug",0.851,0.703,4,-7.351,"0",-1.19402247347277,-4.6575166663603,2.57e-05,-2.41351665370133,0.596,74.017,242600,"4",10,"short"
"746","Diana","Pop Smoke Featuring King Combs",76,1,7,76,0,"Pop Smoke",0.794,0.792,7,-6.889,"1",-1.68200860526894,-1.51412773262978,0,-2.30458709566472,0.546,126.994,188976,"4",9,"short"
"747","Dibs","Kelsea Ballerini",58,17,0,71.7361111111111,10.6228468314469,"Kelsea Ballerini",0.638,0.733,4,-4.7,"1",-2.95651156040071,-1.46533756846034,0,-2.2730262907525,0.651,87.999,183947,"4",16,"long"
"748","Dicked Down In Dallas","Trey Lewis",65,2,7,70,5.18874521662771,"Trey Lewis",0.51,0.929,6,-4.685,"1",-3.0878475624618,-2.80016549001002,5.39e-06,-2.29263476214088,0.438,122.036,201350,"4",10,"medium"
"749","Did It Again","Lil Tecca",64,7,7,87.1428571428571,12.6935022747861,"Lil Tecca",0.686,0.561,10,-9.929,"0",-1.65548185093551,-1.68739945390381,0,-2.17155683058764,0.186,148.775,116240,"4",9,"medium"
"750","Die A Happy Man","Nelly",83,1,7,83,0,"Nelly",0.65,0.745,1,-3.795,"0",-3.40219788199574,-3.76360300030987,0,-2.58494800396823,0.167,88.032,214495,"4",5,"short"
"751","Die A Happy Man","Thomas Rhett",21,30,0,33.4705882352941,8.12906850357362,"Thomas Rhett",0.595,0.389,2,-9.245,"1",-3.35526844977376,-0.872273846457381,1.39e-06,-2.15416508787577,0.4,166.052,227427,"4",12,"long"
"752","Die Alone","Gunna & Chris Brown Featuring Yung Bleu",92,1,7,92,0,"Gunna",0.588,0.402,10,-10.812,"1",-1.38230233985035,-1.70925824771631,0,-2.1119647333854,0.216,175.667,261867,"4",5,"short"
"753","Die For Me","Post Malone Featuring Future & Halsey",20,5,7,59,26.7515804920668,"Post Malone",0.614,0.66,0,-2.848,"1",-3.12129549652934,-1.66073120682165,0,-1.55589714550607,0.452,145.01,245267,"4",11,"medium"
"754","Die For You","Justin Bieber Featuring Dominic Fike",81,1,7,81,0,"Justin Bieber",0.728,0.629,1,-6.629,"1",-3.44828898919601,-6.23481080573971,1.94e-06,-2.46863967732413,0.71,135.031,198426,"4",13,"short"
